filename,width,height,class,xmin,ymin,xmax,ymax
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000299.png,360,320,santa,138,72,257,178
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000730.png,120,80,santa,60,31,78,79
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000581.png,180,120,santa,42,28,88,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000101.png,120,80,santa,27,37,64,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000250.png,360,640,santa,182,90,313,188
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000587.png,360,320,santa,189,103,249,180
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000229.png,360,320,santa,11,147,86,217
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000951.png,360,320,santa,47,14,193,177
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000879.png,180,240,santa,114,59,146,111
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000550.png,180,320,santa,101,24,223,156
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000018.png,360,320,santa,97,184,121,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000743.png,120,160,santa,67,12,119,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000131.png,360,270,santa,170,139,204,180
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000480.png,180,320,santa,153,20,214,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000358.png,180,240,santa,79,34,150,123
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000803.png,180,240,santa,106,42,149,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000734.png,120,160,santa,63,15,108,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000023.png,360,320,santa,169,199,213,246
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000931.png,360,640,santa,301,19,448,190
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000593.png,360,320,santa,221,93,266,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000082.png,360,320,santa,155,198,181,222
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000088.png,360,320,santa,81,25,140,115
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000366.png,180,240,santa,116,13,192,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000039.png,360,640,santa,274,28,376,141
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000435.png,180,240,santa,131,31,166,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000363.png,180,240,santa,133,22,190,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000046.png,360,640,santa,221,33,327,137
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000266.png,360,640,santa,314,90,409,204
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000957.png,360,640,santa,278,5,529,295
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000498.png,180,320,santa,129,22,196,103
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000390.png,180,240,santa,97,17,161,69
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001053.png,360,640,santa,85,0,347,327
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000789.png,180,240,santa,115,41,157,112
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000941.png,360,640,santa,276,2,632,352
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000222.png,360,320,santa,211,115,290,230
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000812.png,360,320,santa,171,100,237,193
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000103.png,120,80,santa,31,37,59,74
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000351.png,360,640,santa,269,63,377,192
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000561.png,180,120,santa,47,15,87,70
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000515.png,180,160,santa,50,22,141,94
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001072.png,360,640,santa,316,11,462,240
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000772.png,180,240,santa,131,28,168,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000034.png,360,640,santa,278,75,358,155
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000234.png,360,640,santa,190,22,331,217
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000057.png,360,320,santa,138,40,225,136
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000059.png,360,640,santa,218,46,314,135
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000863.png,180,240,santa,124,43,166,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000716.png,120,160,santa,66,15,115,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000938.png,360,640,santa,307,44,412,157
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000807.png,180,240,santa,161,35,194,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000035.png,360,640,santa,267,39,370,147
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000449.png,180,240,santa,70,35,120,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000553.png,180,160,santa,24,26,139,166
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000429.png,180,240,santa,136,2,192,72
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000030.png,360,640,santa,254,78,357,169
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000874.png,180,240,santa,107,44,143,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000092.png,360,640,santa,284,73,373,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000996.png,360,320,santa,52,26,196,215
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000905.png,180,240,santa,122,82,168,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000083.png,360,320,santa,136,194,154,219
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000227.png,360,640,santa,220,223,274,293
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000797.png,180,240,santa,74,71,107,116
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000936.png,360,640,santa,296,4,486,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000520.png,180,320,santa,100,15,228,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000210.png,180,160,santa,62,87,89,121
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000532.png,180,320,santa,96,14,230,166
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000273.png,360,640,santa,225,126,313,246
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000000.png,360,640,santa,169,30,256,130
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000033.png,360,640,santa,291,77,351,179
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000511.png,180,160,santa,30,23,119,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000371.png,180,240,santa,115,21,161,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000478.png,180,160,santa,37,21,123,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000208.png,180,160,santa,63,87,90,121
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000437.png,180,240,santa,116,32,163,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000791.png,180,240,santa,93,56,143,105
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000528.png,180,160,santa,33,17,115,79
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000094.png,360,640,santa,281,68,378,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000353.png,360,640,santa,328,107,442,244
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001079.png,360,640,santa,269,22,428,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000799.png,180,240,santa,89,45,128,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000297.png,360,640,santa,362,62,507,194
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000814.png,360,320,santa,183,103,253,185
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000387.png,180,240,santa,96,18,155,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000287.png,360,640,santa,320,35,495,198
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000298.png,360,320,santa,22,56,162,210
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000285.png,360,640,santa,311,43,516,203
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000853.png,360,320,santa,231,119,292,187
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000027.png,360,640,santa,316,116,395,220
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000305.png,360,640,santa,298,122,386,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000741.png,120,160,santa,65,16,119,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000365.png,180,240,santa,122,23,196,102
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000990.png,360,640,santa,299,61,371,141
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000239.png,360,320,santa,221,169,269,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000645.png,360,320,santa,227,92,280,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000272.png,360,640,santa,231,122,327,245
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000808.png,180,240,santa,149,43,184,103
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000722.png,120,160,santa,65,52,102,87
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000770.png,180,240,santa,110,27,148,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000238.png,360,320,santa,169,154,218,213
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000061.png,360,640,santa,298,61,396,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000516.png,180,160,santa,27,25,88,87
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000529.png,180,320,santa,77,18,167,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000219.png,360,320,santa,199,124,273,195
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000759.png,120,160,santa,42,18,116,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000348.png,360,640,santa,273,55,400,320
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000404.png,180,240,santa,83,24,161,74
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000021.png,360,320,santa,229,80,285,140
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000425.png,180,240,santa,127,10,185,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000916.png,180,120,santa,7,68,33,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000958.png,360,640,santa,293,4,585,322
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000271.png,360,320,santa,165,69,307,193
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000720.png,120,160,santa,46,11,108,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000752.png,120,160,santa,60,47,97,88
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000127.png,360,540,santa,200,32,341,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001062.png,360,640,santa,196,6,456,329
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000942.png,360,640,santa,248,4,584,350
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000972.png,180,320,santa,126,5,266,152
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000735.png,120,160,santa,55,3,107,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000161.png,360,540,santa,244,106,288,145
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000646.png,360,320,santa,238,94,294,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000982.png,360,320,santa,27,39,142,299
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000031.png,360,640,santa,264,78,360,173
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000535.png,180,320,santa,98,19,228,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000436.png,180,240,santa,134,48,172,87
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000460.png,180,240,santa,68,19,138,97
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000409.png,180,240,santa,127,43,157,80
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000918.png,180,120,santa,45,61,93,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000216.png,360,640,santa,245,138,307,210
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000001.png,360,640,santa,189,33,298,129
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000453.png,180,240,santa,68,29,118,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000345.png,360,640,santa,210,45,317,171
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000137.png,360,270,santa,179,107,213,142
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000036.png,360,640,santa,220,26,316,133
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000426.png,180,240,santa,124,14,174,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000837.png,360,640,santa,301,214,326,249
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000934.png,360,640,santa,284,6,535,291
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001075.png,360,640,santa,238,40,421,291
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000509.png,180,160,santa,72,14,158,178
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000525.png,180,160,santa,23,18,118,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000657.png,360,640,santa,316,112,356,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000165.png,360,540,santa,242,106,290,146
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000300.png,360,640,santa,405,91,509,220
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000328.png,360,640,santa,168,33,290,159
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000029.png,360,640,santa,267,77,356,175
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000413.png,180,120,santa,7,54,40,115
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001018.png,360,640,santa,152,10,418,324
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000948.png,360,320,santa,39,18,195,185
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000252.png,360,640,santa,182,88,314,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000615.png,360,640,santa,249,211,293,278
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000977.png,360,640,santa,293,55,355,158
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000281.png,360,320,santa,148,49,254,195
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000950.png,360,320,santa,27,23,174,185
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000025.png,360,320,santa,134,254,178,295
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000681.png,360,640,santa,246,184,308,257
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000625.png,360,640,santa,245,137,298,225
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000342.png,360,640,santa,170,25,313,103
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000024.png,360,320,santa,130,225,174,273
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000485.png,180,320,santa,93,21,225,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000070.png,360,320,santa,102,71,194,173
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000028.png,360,640,santa,274,65,358,175
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000521.png,180,320,santa,94,23,223,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000183.png,180,320,santa,149,21,185,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000614.png,360,640,santa,271,219,309,273
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001094.png,360,640,santa,265,40,398,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000042.png,360,640,santa,263,20,368,148
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000826.png,360,640,santa,310,109,362,180
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000335.png,360,640,santa,250,47,353,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000256.png,360,640,santa,176,81,309,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000913.png,180,120,santa,14,116,67,170
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000279.png,360,320,santa,11,44,127,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000087.png,360,320,santa,60,180,82,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000673.png,360,640,santa,276,220,316,276
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000640.png,360,320,santa,186,112,233,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000642.png,360,320,santa,174,103,228,170
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001085.png,360,640,santa,327,27,441,158
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000514.png,180,160,santa,37,17,127,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000267.png,360,640,santa,365,82,463,194
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000292.png,360,320,santa,0,15,112,164
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001088.png,360,640,santa,250,34,453,332
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000063.png,360,640,santa,256,66,362,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000565.png,180,120,santa,35,24,75,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000422.png,180,120,santa,25,17,78,81
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000329.png,360,640,santa,185,61,278,184
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000886.png,180,240,santa,96,44,141,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000051.png,360,640,santa,189,52,398,237
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000015.png,360,320,santa,218,172,253,209
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000783.png,180,240,santa,109,35,147,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000876.png,180,240,santa,103,58,141,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000412.png,180,120,santa,42,45,76,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000932.png,360,640,santa,280,8,453,201
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000767.png,180,240,santa,114,26,152,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000408.png,180,120,santa,0,49,23,97
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000649.png,360,640,santa,226,94,278,171
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000049.png,360,640,santa,200,11,356,161
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000954.png,360,640,santa,287,3,507,344
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000086.png,360,320,santa,68,182,87,209
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000822.png,360,320,santa,197,95,260,183
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000109.png,360,270,santa,117,152,142,185
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000386.png,180,240,santa,100,15,149,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000152.png,360,270,santa,212,56,262,123
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000723.png,120,160,santa,84,9,130,67
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000128.png,360,270,santa,18,47,64,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000472.png,180,320,santa,96,23,227,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000206.png,180,160,santa,63,85,90,123
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000753.png,120,160,santa,64,48,94,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000296.png,360,320,santa,179,39,281,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000213.png,360,320,santa,12,131,70,193
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000278.png,360,320,santa,14,27,140,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000391.png,180,240,santa,99,27,154,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000696.png,360,320,santa,157,125,201,192
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000382.png,180,240,santa,114,17,174,74
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000458.png,180,240,santa,102,28,155,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000091.png,360,640,santa,271,72,373,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000560.png,180,160,santa,17,19,85,97
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000656.png,360,640,santa,286,101,343,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000622.png,360,640,santa,202,142,254,214
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000987.png,360,320,santa,64,28,175,209
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001043.png,360,640,santa,286,75,390,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000500.png,180,320,santa,94,26,225,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000076.png,360,320,santa,166,55,259,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000142.png,360,270,santa,146,32,190,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000488.png,180,160,santa,36,19,116,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000756.png,120,160,santa,56,27,81,60
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000243.png,360,640,santa,310,51,406,228
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000583.png,360,320,santa,167,118,213,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000085.png,360,320,santa,88,182,107,211
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000687.png,360,640,santa,227,115,282,186
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001020.png,360,640,santa,140,8,400,338
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000923.png,180,240,santa,70,2,185,124
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000811.png,360,320,santa,177,102,229,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000235.png,360,640,santa,333,60,503,293
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000841.png,360,640,santa,244,206,284,266
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000099.png,120,160,santa,50,5,100,63
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000999.png,180,134,santa,28,38,46,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000457.png,180,240,santa,99,21,150,101
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000888.png,180,120,santa,53,22,98,94
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000748.png,120,160,santa,68,49,101,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000537.png,180,160,santa,4,22,130,170
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000124.png,360,270,santa,99,11,134,38
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000359.png,180,240,santa,66,19,137,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000269.png,360,640,santa,197,54,310,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000245.png,360,320,santa,218,93,312,204
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000690.png,360,320,santa,153,132,208,212
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000867.png,180,240,santa,114,50,148,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000153.png,360,270,santa,134,56,190,120
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000089.png,360,640,santa,280,162,356,218
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000202.png,180,135,santa,71,64,115,109
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000194.png,180,135,santa,68,64,116,111
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000737.png,120,160,santa,54,9,108,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000817.png,360,320,santa,226,90,288,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000464.png,180,240,santa,60,26,136,122
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000336.png,360,640,santa,299,85,364,211
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000162.png,360,540,santa,244,102,289,145
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000638.png,360,320,santa,163,132,194,189
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000926.png,360,640,santa,277,25,385,147
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000929.png,360,640,santa,187,4,562,356
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000080.png,360,320,santa,205,208,226,234
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000704.png,120,80,santa,37,31,59,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000580.png,180,120,santa,32,32,66,69
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000621.png,360,640,santa,218,166,277,238
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000894.png,180,120,santa,48,85,93,135
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000774.png,180,240,santa,121,25,158,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000169.png,360,270,santa,110,153,139,184
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000736.png,120,160,santa,55,11,108,81
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000019.png,360,640,santa,356,166,389,213
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000384.png,180,240,santa,119,18,164,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000856.png,360,320,santa,189,123,242,187
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000718.png,120,160,santa,50,13,100,65
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000178.png,180,320,santa,141,4,177,40
